Rk,School,G,W,L,W-L%,SRS,SOS, ,W,L, ,W,L, ,W,L, ,Tm.,Opp., ,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Tulane,23,13,10,.565,1.76,-1.82,,7,3,,10,3,,3,4,,1707,1555,,925,583,1319,.442,182,545,.334,359,469,.765,219,826,349,174,107,264,400
Tulsa,23,9,14,.391,-6.15,-3.25,,3,7,,7,6,,1,6,,1682,1696,,940,593,1376,.431,198,604,.328,296,450,.658,257,866,320,146,68,274,355
UAB,23,15,8,.652,4.12,-2.43,,8,2,,11,3,,3,3,,1926,1737,,925,710,1512,.470,151,455,.332,355,470,.755,333,929,379,160,92,245,361
UC Davis,22,12,10,.545,-5.00,-0.95,,6,5,,7,2,,5,8,,1512,1520,,880,506,1231,.411,133,422,.315,367,490,.749,240,757,234,174,83,303,406
UC Irvine,23,20,3,.870,9.11,-1.08,,10,1,,8,0,,9,3,,1752,1498,,935,597,1330,.449,157,442,.355,401,497,.807,218,914,366,162,80,301,354


UC Riverside,23,15,8,.652,-0.03,1.78,,8,3,,10,1,,5,7,,1675,1662,,935,602,1435,.420,204,615,.332,267,368,.726,298,878,306,118,58,267,411
UC San Diego,22,18,4,.818,11.01,-1.34,,8,2,,8,2,,7,2,,1755,1374,,880,597,1298,.460,221,637,.347,340,450,.756,212,754,331,235,43,205,374
UC Santa Barbara,22,14,8,.636,1.57,-4.23,,6,5,,9,4,,5,4,,1636,1454,,880,576,1217,.473,215,557,.386,269,357,.754,200,785,323,122,61,279,361
UCF,22,13,9,.591,11.46,11.10,,4,7,,10,4,,2,3,,1755,1747,,895,584,1385,.422,195,567,.344,392,504,.778,276,815,321,166,96,271,376
UCLA,23,17,6,.739,19.59,8.46,,8,4,,12,1,,3,3,,1735,1479,,920,623,1330,.468,164,478,.343,325,460,.707,243,745,361,195,65,252,417
UNC Asheville,22,16,6,.727,-3.65,-3.88,,7,1,,10,0,,5,6,,1849,1647,,890,668,1398,.478,179,504,.355,334,480,.696,269,804,333,167,91,231,431
UNC Greensboro,24,15,9,.625,-0.19,-3.19,,8,3,,8,2,,6,5,,1765,1553,,960,620,1389,.446,234,613,.382,291,398,.731,275,889,317,144,64,248,380
UNC Wilmington,23,18,5,.783,2.14,-4.19,,8,2,,13,2,,5,3,,1846,1609,,925,630,1350,.467,178,517,.344,408,552,.739,292,907,350,149,74,254,390
UT Arlington,22,11,11,.500,-4.34,-3.74,,4,4,,7,2,,3,7,,1667,1618,,890,571,1287,.444,198,541,.366,327,464,.705,263,809,313,143,68,289,410
Utah,22,13,9,.591,11.84,5.89,,5,6,,12,3,,1,4,,1673,1542,,885,589,1280,.460,188,557,.338,307,493,.623,263,869,405,145,92,281,404
Utah State,23,20,3,.870,14.51,4.05,,10,2,,11,2,,6,1,,1864,1570,,920,655,1341,.488,201,565,.356,353,502,.703,257,807,420,208,72,255,390
Utah Tech,22,6,16,.273,-9.94,-0.39,,2,5,,5,3,,0,12,,1533,1659,,880,543,1292,.420,161,502,.321,286,424,.675,240,738,293,153,57,265,402
Utah Valley,22,15,7,.682,0.47,-1.44,,7,1,,8,0,,6,6,,1661,1528,,885,599,1293,.463,126,396,.318,337,484,.696,250,840,344,151,132,275,352
UTEP,22,15,7,.682,0.99,0.26,,5,4,,10,2,,3,4,,1610,1510,,880,556,1224,.454,170,447,.380,328,454,.722,182,651,303,243,71,273,409
UTSA,22,10,12,.455,-2.84,1.56,,4,6,,6,4,,3,8,,1695,1698,,885,576,1363,.423,215,608,.354,328,400,.820,238,714,281,211,73,246,390
Valparaiso,24,10,14,.417,-4.15,-0.52,,3,10,,8,5,,2,8,,1830,1795,,975,622,1444,.431,184,559,.329,402,514,.782,256,849,281,141,83,247,407
Vanderbilt,22,16,6,.727,14.79,5.47,,4,5,,11,1,,2,4,,1780,1575,,880,634,1371,.462,183,556,.329,329,445,.739,252,762,322,212,92,224,371
Vermont,23,12,11,.522,-10.35,-5.97,,5,3,,8,2,,3,8,,1508,1493,,920,525,1247,.421,175,544,.322,283,391,.724,202,768,275,144,94,268,331
Villanova,23,13,10,.565,13.30,5.61,,6,6,,10,3,,2,5,,1731,1554,,920,612,1306,.469,224,567,.395,283,352,.804,233,805,301,133,59,235,375
Virginia,23,11,12,.478,5.65,6.78,,4,8,,8,5,,2,5,,1466,1492,,920,522,1173,.445,189,502,.376,233,315,.740,160,699,346,121,85,241,344


Virginia Commonwealth,23,18,5,.783,14.46,-0.13,,8,2,,12,0,,3,3,,1808,1442,,925,629,1397,.450,222,666,.333,328,454,.722,302,878,355,195,127,261,408
VMI,24,11,13,.458,-10.08,-4.68,,5,6,,6,4,,4,8,,1807,1719,,965,611,1426,.428,229,673,.340,356,473,.753,259,865,329,197,60,278,366
Virginia Tech,23,10,13,.435,3.53,6.31,,5,7,,7,6,,3,3,,1615,1679,,920,566,1279,.443,184,500,.368,299,418,.715,250,783,304,112,43,300,397
Wagner,22,12,10,.545,-15.00,-8.94,,4,5,,7,4,,5,6,,1424,1335,,890,503,1210,.416,162,456,.355,256,361,.709,245,764,297,167,35,261,378
Wake Forest,23,17,6,.739,9.72,6.11,,9,3,,11,1,,4,4,,1613,1530,,920,568,1272,.447,137,475,.288,340,452,.752,205,771,261,171,100,272,383
Washington,22,11,11,.500,7.83,9.16,,2,9,,8,6,,1,5,,1577,1590,,880,556,1265,.440,148,448,.330,317,469,.676,225,743,284,151,89,261,400
Washington State,24,15,9,.625,6.52,3.43,,5,6,,8,2,,3,5,,1890,1816,,965,674,1370,.492,207,577,.359,335,474,.707,244,839,402,158,114,366,458
Weber State,24,9,15,.375,-9.35,-1.54,,3,7,,4,7,,3,8,,1772,1735,,965,620,1359,.456,193,542,.356,339,490,.692,228,846,288,154,59,272,441
West Georgia,24,4,20,.167,-13.99,-2.82,,2,9,,3,5,,1,13,,1662,1873,,961,630,1446,.436,131,433,.303,271,393,.690,231,781,321,180,69,277,382
West Virginia,22,14,8,.636,16.30,10.71,,5,6,,9,3,,3,4,,1524,1401,,895,541,1265,.428,194,590,.329,248,335,.740,199,733,301,179,101,241,364
Western Carolina,22,6,16,.273,-17.36,-1.04,,2,9,,5,6,,1,10,,1508,1735,,895,517,1345,.384,198,676,.293,276,369,.748,238,851,256,131,64,330,378
Western Illinois,23,8,15,.348,-16.32,-7.72,,2,10,,5,7,,3,7,,1537,1602,,925,564,1315,.429,173,486,.356,236,342,.690,256,804,225,126,82,263,320
Western Kentucky,22,14,8,.636,2.77,1.62,,5,4,,11,2,,3,6,,1715,1644,,885,602,1382,.436,188,552,.341,323,440,.734,199,832,277,194,61,259,399
Western Michigan,22,7,15,.318,-10.72,-3.77,,4,6,,4,6,,3,9,,1563,1669,,880,576,1360,.424,113,419,.270,296,438,.676,290,834,270,145,50,241,398
Wichita State,22,12,10,.545,1.96,1.63,,2,7,,8,4,,2,5,,1639,1617,,885,600,1314,.457,114,376,.303,325,453,.717,234,825,277,161,91,247,319
William & Mary,23,14,9,.609,-4.30,-4.06,,8,2,,10,0,,3,8,,1856,1759,,920,629,1358,.463,248,705,.352,350,472,.742,218,816,400,157,42,289,417
Winthrop,25,16,9,.640,-2.40,-3.58,,6,4,,14,1,,2,8,,2118,1941,,1015,717,1531,.468,186,589,.316,498,750,.664,323,978,304,211,87,321,502
Wisconsin,23,18,5,.783,20.93,9.88,,8,4,,12,1,,3,4,,1869,1615,,920,619,1336,.463,233,637,.366,398,473,.841,210,826,343,119,50,233,396
Wofford,24,12,12,.500,-1.72,-1.22,,6,5,,7,3,,4,8,,1778,1690,,965,648,1435,.452,229,673,.340,253,393,.644,313,922,375,137,59,270,405
Wright State,25,12,13,.480,-3.45,-2.58,,6,8,,8,3,,3,8,,1910,1865,,1010,709,1472,.482,206,550,.375,286,407,.703,236,888,366,147,73,300,434


Wyoming,23,11,12,.478,1.16,4.07,,4,8,,7,4,,3,6,,1581,1622,,925,562,1271,.442,182,516,.353,275,406,.677,242,807,271,100,64,301,437
Xavier,23,14,9,.609,14.31,7.62,,6,6,,11,2,,2,6,,1767,1613,,930,594,1306,.455,187,488,.383,392,501,.782,199,784,380,172,67,266,371
Yale,19,13,6,.684,7.82,-3.40,,6,0,,7,0,,4,5,,1567,1311,,760,567,1161,.488,150,377,.398,283,379,.747,229,765,327,112,72,214,326
Youngstown State,24,14,10,.583,-5.20,-5.25,,8,5,,7,4,,6,5,,1827,1709,,970,633,1465,.432,202,666,.303,359,500,.718,274,894,333,166,131,293,441
